
     Marital status Application mode  Application order  Course Daytime/evening attendance\t  Previous qualification  Previous qualification (grade) Nationality Mother's qualification Father's qualification Mother's occupation Father's occupation  Admission grade  Displaced  Educational special needs  Debtor  Tuition fees up to date  Gender  Scholarship holder  Age at enrollment International  Curricular units 1st sem (credited)  Curricular units 1st sem (enrolled)  Curricular units 1st sem (evaluations)  Curricular units 1st sem (approved)  Curricular units 1st sem (grade)  Curricular units 1st sem (without evaluations)  Curricular units 2nd sem (credited)  Curricular units 2nd sem (enrolled)  Curricular units 2nd sem (evaluations)  Curricular units 2nd sem (approved)  Curricular units 2nd sem (grade)  Curricular units 2nd sem (without evaluations)  Unemployment rate  Inflation rate   GDP   Target 
1969     Married           Online             4           9670             Daytime                       1                         133.0               Pakistani           Graduate          Undergraduate                    4                   7          121.1           1                  0                 0               1               Male           0                 18                No                       0                                    6                                      7                                     6                               13.666667                                    0                                         0                                    6                                      9                                     5                               15.400000                                    0                              13.9              -0.3       0.79  Graduate
2048     Married           Hybrid             4           9500             Daytime                       1                         138.0               Pakistani                  3               Graduate             Engineer                   5          134.5           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      7                                     7                               13.457143                                    0                                         0                                    8                                      8                                     8                               15.125000                                    0                              13.9              -0.3       0.79  Graduate
2087     Married           Hybrid             1           9130             Daytime                       1                         157.0               Pakistani                  3          Undergraduate               Lawyer                   6          150.9           1                  0                 0               1               Male           0                 18                No                       0                                    6                                      8                                     6                               15.000000                                    0                                         0                                    6                                      8                                     5                               15.166667                                    0                              13.9              -0.3       0.79   Dropout
2092     Married           Online             1           9500             Daytime                       1                         156.0               Pakistani                  5                      4             Engineer              Doctor          140.8           0                  0                 0               1               Male           0                 18                No                       0                                    8                                      8                                     7                               15.700000                                    0                                         0                                    8                                      8                                     7                               15.700000                                    0                              12.7               3.7      -1.70  Graduate
2093     Married           Online             1           9500             Daytime                       1                         151.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          138.0           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      7                                     6                               15.200000                                    0                                         0                                    7                                      7                                     6                               15.200000                                    0                               7.6               2.6       0.32  Graduate
2094     Married           Hybrid             1           9853             Daytime                       1                         135.0               Pakistani                  3          Undergraduate             Engineer              Lawyer          132.9           1                  0                 0               0               Male           0                 29                No                       0                                    6                                      9                                     6                               16.333333                                    0                                         0                                    6                                      8                                     5                               15.600000                                    0                              12.7               3.7      -1.70   Dropout
2110     Married               44             3           9085             Daytime                      39                         150.0               Pakistani           Graduate               Graduate                    4              Doctor          150.0           1                  0                 0               1               Male           0                 19                No                       0                                    5                                     10                                     1                               13.000000                                    1                                         0                                    5                                      8                                     3                               15.333333                                    0                              12.7               3.7      -1.70  Enrolled
2112     Married           Online             2           9556             Daytime                       1                         136.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          129.5           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      9                                     7                               15.155556                                    0                                         0                                    8                                      8                                     8                               16.800000                                    0                              12.7               3.7      -1.70  Graduate
2154     Married           Online             1           9070             Daytime                       1                         143.0               Pakistani           Graduate               Graduate                  151                 193          134.3           1                  1                 0               1               Male           0                 19                No                       0                                    6                                      6                                     6                               14.666667                                    0                                         0                                    6                                      7                                     6                               15.142857                                    0                               8.9               1.4       3.51  Graduate
2155     Married           Online             1           9500             Daytime                       1                         148.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          138.7           0                  0                 0               1               Male           1                 19                No                       0                                    7                                     10                                     7                               15.115000                                    0                                         0                                    8                                     10                                     8                               15.092000                                    0                              15.5               2.8      -4.06  Graduate
2164     Married           Online             2           9773             Daytime                       1                         159.0               Pakistani           Graduate               Graduate               Lawyer              Lawyer          151.0           1                  0                 0               1               Male           0                 18                No                       0                                    6                                      6                                     6                               14.833333                                    0                                         0                                    6                                      6                                     6                               15.333333                                    0                              12.7               3.7      -1.70  Graduate
2169     Married           Hybrid             1           9670             Daytime                       1                         145.0               Pakistani                  3          Undergraduate             Engineer              Doctor          129.3           1                  0                 0               1               Male           0                 20                No                       0                                    6                                      7                                     6                               15.571429                                    0                                         0                                    6                                      6                                     6                               17.166667                                    0                              16.2               0.3      -0.92  Graduate
2192     Married        In-Person             1           9003             Daytime                       1                         130.0               Pakistani                  3               Graduate             Engineer                Navy          154.9           0                  0                 1               0             Female           0                 35                No                       0                                    6                                      8                                     5                               16.166667                                    0                                         0                                    6                                     10                                     4                               16.000000                                    0                               8.9               1.4       3.51   Dropout
2214     Married               44             1           9003             Daytime                      39                         170.0               Pakistani           Graduate               Graduate            Home wife                   7          170.0           1                  0                 1               1             Female           0                 21                No                       0                                    6                                      7                                     6                               15.285714                                    0                                         0                                    6                                      6                                     6                               15.166667                                    0                              12.4               0.5       1.79  Graduate
2315     Married           Online             1           9130             Daytime                       1                         152.0               Pakistani           Graduate               Graduate            Home wife                   8          135.6           1                  0                 0               1             Female           0                 18                No                       0                                    5                                      5                                     5                               15.400000                                    0                                         0                                    5                                      5                                     5                               15.600000                                    0                              12.7               3.7      -1.70   Dropout
2316     Married        In-Person             1           9119             Daytime                      19                         133.1               Pakistani           Graduate               Graduate                    4              Lawyer          134.4           0                  0                 1               0             Female           0                 31                No                       0                                    5                                      9                                     2                               13.333333                                    0                                         0                                    5                                      9                                     2                               16.000000                                    4                              16.2               0.3      -0.92   Dropout
2321     Married               43             1           9070             Daytime                       1                         160.0               Pakistani           Graduate          Undergraduate                    4              Lawyer          100.0           0                  0                 0               1             Female           0                 38                No                       1                                    6                                      9                                     5                               16.000000                                    1                                         0                                    6                                     11                                     4                               16.500000                                    0                              13.9              -0.3       0.79  Enrolled
2347     Married               18             1           9119             Daytime                       1                         108.0               Pakistani           Graduate               Graduate                    4              Lawyer          105.6           1                  0                 0               1             Female           0                 20                No                       0                                    5                                      7                                     5                               12.166667                                    0                                         0                                    5                                      7                                     5                               15.285714                                    0                              12.4               0.5       1.79  Graduate
2382     Married                7             1           9119             Daytime                      40                         130.0               Pakistani           Graduate               Graduate                    4                Navy          130.0           0                  0                 0               1             Female           0                 27                No                       4                                    6                                      6                                     6                               13.166667                                    0                                         2                                    5                                      7                                     5                               15.142857                                    0                              11.1               0.6       2.02   Dropout
2403     Married           Online             1           9500             Daytime                       1                         130.0               Pakistani           Graduate               Graduate               Docter                  10          117.8           1                  0                 0               1             Female           0                 19                No                       0                                    8                                      8                                     7                               15.885714                                    0                                         0                                    8                                      8                                     7                               15.885714                                    0                              10.8               1.4       1.74  Graduate
2431     Married           Online             1           9991             Evening                       1                         172.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          149.3           0                  0                 0               1             Female           1                 24                No                       0                                    5                                      5                                     5                               16.000000                                    0                                         0                                    5                                      5                                     5                               16.000000                                    0                               8.9               1.4       3.51  Graduate
2443    Divorced        In-Person             1           9003             Daytime                       3                         110.0               Pakistani                  3               Graduate                    4                   6          150.0           0                  0                 0               1             Female           0                 32                No                       0                                    6                                      8                                     6                               18.875000                                    0                                         6                                   12                                     14                                    12                               17.692308                                    0                              16.2               0.3      -0.92  Graduate
2446     Married                7             1           9991             Evening                      40                         150.0               Pakistani           Graduate               Graduate                    6                   6          150.0           1                  0                 0               1             Female           0                 44                No                       3                                    7                                      9                                     7                               13.500000                                    0                                         0                                    5                                      6                                     5                               16.200000                                    0                               8.9               1.4       3.51   Dropout
2455     Married               44             1           9003             Daytime                      39                         170.0               Pakistani           Graduate               Graduate               Docter                   5          170.0           1                  0                 0               1             Female           0                 20                No                       0                                    6                                      8                                     6                               14.500000                                    0                                         0                                    6                                     10                                     6                               15.300000                                    0                              16.2               0.3      -0.92  Graduate
2466     Married           Online             1           9119             Daytime                       1                         146.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          148.5           1                  0                 0               1             Female           0                 18                No                       0                                    5                                      7                                     4                               10.000000                                    0                                         0                                    5                                      8                                     1                               16.000000                                    0                              10.8               1.4       1.74  Enrolled
2536     Married               43             1           9130             Daytime                       1                         100.0                      41                  3                      4               Lawyer              Lawyer          100.0           0                  0                 0               1               Male           0                 19               Yes                       0                                    5                                     10                                     5                               14.857143                                    2                                         0                                    5                                      7                                     5                               15.142857                                    0                               9.4              -0.8      -3.12  Enrolled
2537     Married           Online             1           9670             Daytime                       1                         130.0               Pakistani           Graduate               Graduate         Bussinessman                   7          121.6           0                  0                 0               1               Male           0                 19                No                       0                                    6                                      7                                     6                               14.714286                                    0                                         0                                    6                                      6                                     6                               15.833333                                    0                              12.4               0.5       1.79  Graduate
2571     Married           Online             1           9500             Daytime                       1                         143.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          138.8           1                  0                 0               1               Male           0                 31                No                       0                                    7                                      9                                     7                               15.468750                                    0                                         0                                    8                                      8                                     8                               16.387500                                    0                              11.1               0.6       2.02  Graduate
2582     Married           Online             1           9147             Daytime                       1                         160.0               Pakistani           Graduate               Graduate            Home wife                   5          159.3           0                  0                 0               1               Male           0                 18                No                       0                                    5                                      5                                     5                               14.400000                                    0                                         0                                    5                                      5                                     5                               15.400000                                    0                               7.6               2.6       0.32  Graduate
2612     Married           Online             1           9130             Daytime                       1                         134.0                      41           Graduate               Graduate               Docter                   5          125.6           1                  0                 0               1               Male           0                 20               Yes                       0                                    5                                      6                                     5                               16.166667                                    0                                         0                                    5                                      6                                     5                               15.833333                                    0                              12.7               3.7      -1.70  Graduate
2677     Married               43             1           9991             Evening                       1                         130.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          124.0           0                  0                 0               1             Female           0                 31                No                       1                                    5                                      6                                     5                               13.833333                                    0                                         0                                    5                                      7                                     5                               15.400000                                    0                               9.4              -0.8      -3.12  Graduate
2679     Married        In-Person             1           9991             Evening                       1                         150.0               Pakistani           Graduate               Graduate                  175                 103          127.0           0                  0                 0               1             Female           0                 34                No                       0                                    5                                      5                                     5                               15.800000                                    0                                         0                                    5                                      5                                     5                               16.800000                                    0                               8.9               1.4       3.51  Graduate
2693     Married           Online             1           9003             Daytime                       1                         140.0               Pakistani           Graduate               Graduate            Home wife                Navy          138.3           0                  0                 0               1             Female           0                 18                No                       0                                    6                                      7                                     6                               16.000000                                    0                                         0                                    6                                      6                                     6                               15.166667                                    0                              12.4               0.5       1.79  Graduate
2710     Married           Hybrid             1           9254             Daytime                       1                         116.0               Pakistani           Graduate               Graduate            Home wife                   6          109.7           1                  0                 0               1               Male           0                 22                No                       0                                    6                                      7                                     5                               14.000000                                    0                                         0                                    6                                      6                                     6                               15.666667                                    0                              11.1               0.6       2.02  Graduate
2714     Married        In-Person             1           9085             Daytime                       1                         110.0               Pakistani           Graduate               Graduate               Docter                   5          160.0           1                  0                 1               1               Male           0                 30                No                       0                                    6                                      7                                     6                               16.428571                                    0                                         0                                    6                                      7                                     6                               16.666667                                    0                              13.9              -0.3       0.79   Dropout
2735     Married           Online             1           9500             Daytime                       1                         125.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          126.0           1                  0                 1               1               Male           0                 20                No                       0                                    7                                      7                                     6                               15.400000                                    0                                         0                                    7                                      7                                     6                               15.400000                                    0                               7.6               2.6       0.32  Graduate
2736     Married           Hybrid             4           9500             Daytime                       1                         137.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          128.4           1                  0                 0               1               Male           1                 19                No                       0                                    7                                      7                                     7                               13.385714                                    0                                         0                                    8                                      8                                     8                               15.925000                                    0                              13.9              -0.3       0.79  Graduate
2775     Married           Online             4           9500             Daytime                       1                         142.0               Pakistani           Graduate               Graduate            Home wife                   5          127.3           1                  0                 0               1               Male           0                 18                No                       0                                    8                                      8                                     7                               15.075714                                    0                                         0                                    8                                      8                                     7                               15.075714                                    0                              10.8               1.4       1.74  Graduate
2800     Married           Online             1           9254             Daytime                       1                         145.0               Pakistani                  3               Graduate               Lawyer                   8          134.9           1                  0                 0               1               Male           0                 18                No                       0                                    6                                      6                                     6                               15.500000                                    0                                         0                                    6                                      6                                     6                               16.000000                                    0                              12.4               0.5       1.79  Graduate
2802     Married           Online             1           9773             Daytime                       1                         142.0               Pakistani           Graduate               Graduate                    4                   7          141.3           0                  0                 0               1               Male           1                 19                No                       0                                    6                                      7                                     6                               14.714286                                    0                                         0                                    6                                      6                                     6                               15.166667                                    0                              13.9              -0.3       0.79  Graduate
2803     Married           Online             3           9085             Daytime                       1                         147.0               Pakistani           Graduate               Graduate            Home wife              Doctor          135.6           1                  0                 0               1               Male           0                 20                No                       0                                    6                                      7                                     6                               16.714286                                    0                                         0                                    6                                      6                                     6                               15.333333                                    0                              13.9              -0.3       0.79  Graduate
2839     Married           Online             2           9085             Daytime                       1                         148.0               Pakistani           Graduate               Graduate                    4        Bussinessman          134.7           1                  0                 0               1               Male           0                 18                No                       0                                    6                                      6                                     6                               17.000000                                    0                                         0                                    6                                      6                                     6                               15.500000                                    0                               8.9               1.4       3.51  Graduate
2865           4        In-Person             1           9147             Daytime                       1                         140.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          142.8           0                  0                 0               1               Male           0                 43                No                       0                                    5                                      5                                     5                               16.400000                                    0                                         0                                    5                                      5                                     5                               16.600000                                    0                               7.6               2.6       0.32  Graduate
2884     Married                7             1           9003             Daytime                       3                         120.0               Pakistani           Graduate               Graduate                    6                   6          120.0           0                  0                 0               1               Male           0                 54                No                       9                                   13                                     13                                    13                               14.307692                                    0                                         5                                   12                                     15                                    12                               15.230769                                    0                              15.5               2.8      -4.06  Graduate
3031     Married               43             1           9500             Daytime                       1                         157.0               Pakistani           Graduate          Undergraduate               Docter              Lawyer          141.4           0                  0                 0               1               Male           0                 21                No                       3                                    7                                      8                                     7                               13.387500                                    0                                         2                                    8                                      8                                     8                               15.900000                                    0                              13.9              -0.3       0.79  Graduate
3052     Married               16             1           9085             Daytime                       1                         138.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          123.0           1                  0                 0               1               Male           1                 20                No                       0                                    6                                      7                                     6                               15.857143                                    0                                         0                                    6                                      6                                     6                               16.000000                                    0                              13.9              -0.3       0.79  Graduate
3088           5        In-Person             1           9500             Daytime                       3                         140.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          160.0           0                  0                 0               1               Male           0                 27                No                       0                                    8                                      8                                     7                               15.942857                                    0                                         0                                    8                                      8                                     7                               15.942857                                    0                              12.7               3.7      -1.70  Graduate
3105    Divorced        In-Person             1           9085             Daytime                       1                         120.0               Pakistani           Graduate               Graduate              Teacher                Navy          130.0           0                  0                 0               1               Male           0                 29                No                       0                                    5                                      8                                     5                               15.333333                                    2                                         0                                    5                                      6                                     5                               15.400000                                    0                               9.4              -0.8      -3.12   Dropout
3109     Married           Online             1           9147             Daytime                       1                         177.0               Pakistani           Graduate               Graduate               Lawyer        Bussinessman          162.3           0                  0                 0               1               Male           1                 18                No                       0                                    5                                      6                                     5                               16.333333                                    0                                         0                                    5                                      5                                     5                               15.400000                                    0                              15.5               2.8      -4.06  Graduate
3111     Married           Hybrid             4           9500             Daytime                       1                         133.0               Pakistani                  4                      4                    4                Navy          130.7           1                  0                 0               1               Male           0                 19                No                       0                                    7                                      7                                     7                               14.757143                                    0                                         0                                    8                                      9                                     8                               15.366667                                    0                              12.4               0.5       1.79  Graduate
3127     Married               18             1           9147             Daytime                       1                         128.0               Pakistani           Graduate               Graduate            Home wife                   5          121.7           1                  0                 0               1               Male           0                 19                No                       0                                    5                                      8                                     5                               11.000000                                    0                                         0                                    5                                      6                                     5                               15.400000                                    0                              12.4               0.5       1.79  Graduate
3137     Married        In-Person             1           9085             Daytime                       3                         150.0               Pakistani      Undergraduate          Undergraduate                    4                   7          173.3           1                  0                 0               1               Male           0                 25                No                       1                                    6                                      7                                     6                               16.857143                                    0                                         1                                    6                                      6                                     6                               16.500000                                    0                              13.9              -0.3       0.79  Graduate
3143     Married           Hybrid             1           9500             Daytime                       1                         150.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          130.3           0                  0                 0               1               Male           1                 19                No                       0                                    8                                      8                                     7                               15.114286                                    0                                         0                                    8                                      8                                     7                               15.114286                                    0                              12.7               3.7      -1.70  Graduate
3163     Married           Online             1           9238             Daytime                       1                         142.0               Pakistani           Graduate               Graduate               Docter                   7          127.7           0                  0                 0               1               Male           1                 20                No                       0                                    6                                      7                                     6                               15.000000                                    0                                         0                                    6                                      6                                     6                               16.333333                                    0                              13.9              -0.3       0.79  Graduate
3210     Married                7             1           9003             Daytime                       3                         130.0               Pakistani                  3          Undergraduate                    6              Lawyer          130.0           1                  0                 0               1             Female           0                 29                No                       1                                    6                                     10                                     6                               17.111111                                    0                                         2                                    6                                      9                                     6                               15.571429                                    0                              13.9              -0.3       0.79  Graduate
3214     Married           Online             4           9070             Daytime                       1                         170.0               Pakistani                  3          Undergraduate             Engineer              Lawyer          165.8           1                  0                 0               1             Female           0                 18                No                       0                                    6                                      7                                     6                               14.500000                                    0                                         0                                    6                                      6                                     6                               15.166667                                    0                               9.4              -0.8      -3.12  Graduate
3354     Married           Online             1           9500             Daytime                       1                         149.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          139.5           0                  0                 0               1             Female           1                 18                No                       0                                    8                                      8                                     8                               15.300000                                    0                                         0                                    8                                      8                                     8                               15.300000                                    0                               9.4              -0.8      -3.12  Graduate
3423    Divorced        In-Person             1           9991             Evening                       3                         130.0               Pakistani                  3               Graduate              Teacher                  10          160.0           0                  0                 0               1               Male           0                 30                No                       0                                    5                                      5                                     5                               14.600000                                    0                                         0                                    5                                      5                                     5                               15.400000                                    0                              12.7               3.7      -1.70   Dropout
3553     Married               44             1           9119             Daytime                      39                         150.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          150.0           1                  0                 1               1             Female           0                 20                No                       0                                    5                                      6                                     5                               16.500000                                    0                                         0                                    5                                      7                                     5                               17.714286                                    0                              12.4               0.5       1.79   Dropout
3563     Married               44             1           9119             Daytime                      39                         160.0               Pakistani                  3               Graduate             Engineer              Lawyer          160.0           0                  0                 1               0             Female           0                 24                No                       2                                    6                                      6                                     2                               16.000000                                    0                                         2                                    7                                      7                                     2                               16.000000                                    0                               8.9               1.4       3.51   Dropout
3571     Married           Hybrid             1           9119             Daytime                       1                         148.0               Pakistani           Graduate               Graduate                    4                   5          148.7           0                  0                 0               1             Female           0                 18                No                       0                                    5                                      6                                     5                               16.200000                                    0                                         0                                    5                                      8                                     5                               16.000000                                    0                               8.9               1.4       3.51  Graduate
3621     Married           Online             1           9500             Daytime                       1                         141.0               Pakistani           Graduate               Graduate               Lawyer              Lawyer          131.9           1                  0                 0               1               Male           1                 18                No                       0                                    7                                      7                                     7                               15.101429                                    0                                         0                                    8                                      8                                     8                               16.093750                                    0                              11.1               0.6       2.02  Graduate
3622     Married           Online             2           9238             Daytime                       1                         140.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          140.7           1                  0                 0               1               Male           1                 18                No                       0                                    6                                      6                                     6                               13.166667                                    0                                         0                                    6                                      6                                     6                               16.000000                                    0                              10.8               1.4       1.74  Graduate
3652     Married           Hybrid             1           9556             Daytime                       1                         133.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          124.4           1                  0                 0               1               Male           1                 18                No                       0                                    7                                      7                                     7                               13.300000                                    0                                         0                                    8                                      8                                     8                               15.125000                                    0                              15.5               2.8      -4.06  Graduate
3678     Married           Hybrid             1           9670             Daytime                       1                         133.1               Pakistani           Graduate               Graduate                  141                 114          140.0           1                  0                 0               1               Male           0                 22                No                       0                                    6                                      6                                     6                               15.166667                                    0                                         0                                    6                                      6                                     6                               16.000000                                    0                              13.9              -0.3       0.79  Graduate
3685     Married               43             1           9003             Daytime                       1                         120.0               Pakistani           Graduate               Graduate                    4                  10          134.4           0                  0                 0               1             Female           0                 24                No                       0                                    6                                      7                                     6                               15.714286                                    0                                         0                                    6                                     10                                     6                               15.900000                                    0                              15.5               2.8      -4.06   Dropout
3743     Married               51             1           9085             Daytime                      40                         120.0               Pakistani                  3          Undergraduate                    4              Lawyer          125.0           0                  0                 0               1               Male           0                 28                No                       0                                    6                                      8                                     6                               14.428571                                    0                                         0                                    6                                     12                                     4                               15.600000                                    0                              11.1               0.6       2.02  Enrolled
3755     Married               18             4           9500             Daytime                       1                         137.0               Pakistani                  3               Graduate               Lawyer                Navy          126.7           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      8                                     7                               13.687500                                    0                                         0                                    8                                      9                                     8                               15.622222                                    0                              13.9              -0.3       0.79   Dropout
3813     Married                7             1           8014             Evening                      43                         180.0               Pakistani           Graduate               Graduate            Home wife                Navy          180.0           0                  0                 0               1               Male           0                 37                No                      12                                   14                                     14                                    14                               16.500000                                    0                                         8                                   11                                     11                                    11                               16.909091                                    0                               8.9               1.4       3.51  Graduate
3829     Married           Online             1           9085             Daytime                       1                         148.0               Pakistani           Graduate               Graduate                    4        Bussinessman          131.6           0                  0                 0               1             Female           1                 18                No                       0                                    6                                      8                                     6                               15.500000                                    0                                         0                                    6                                      9                                     4                               15.500000                                    0                              11.1               0.6       2.02   Dropout
3855     Married           Online             4           9773             Daytime                       1                         124.0               Pakistani                  3          Undergraduate             Engineer        Bussinessman          137.0           1                  0                 0               1             Female           0                 20                No                       0                                    6                                      6                                     6                               16.833333                                    0                                         0                                    6                                      6                                     6                               16.666667                                    0                               8.9               1.4       3.51  Graduate
3880     Married           Hybrid             5           9773             Daytime                       1                         111.0               Pakistani           Graduate          Undergraduate         Bussinessman              Lawyer          115.9           1                  0                 0               1               Male           0                 22                No                       0                                    6                                      7                                     6                               13.571429                                    0                                         0                                    6                                      7                                     6                               15.285714                                    0                              13.9              -0.3       0.79  Graduate
3884     Married                7             1           9500             Daytime                       3                         140.0               Pakistani           Graduate               Graduate            Home wife                   5          140.0           0                  0                 0               1               Male           0                 30                No                       0                                    8                                      8                                     7                               15.675714                                    0                                         0                                    8                                      8                                     7                               15.675714                                    0                              10.8               1.4       1.74  Graduate
3908    Divorced        In-Person             1           9238             Daytime                       1                         126.6               Pakistani           Graduate               Graduate            Home wife                   7          107.5           0                  0                 1               1               Male           1                 42                No                       0                                    6                                      8                                     6                               13.333333                                    0                                         0                                    6                                      7                                     6                               15.285714                                    0                              11.1               0.6       2.02  Graduate
3911    Divorced               44             1           8014             Evening                      39                         160.0               Pakistani           Graduate               Graduate            Home wife                  10          155.9           0                  0                 0               1               Male           0                 33                No                       3                                    6                                      7                                     6                               15.714286                                    0                                         2                                    6                                      7                                     6                               15.500000                                    0                              13.9              -0.3       0.79  Graduate
3938     Married           Online             2           9500             Daytime                       1                         138.0               Pakistani           Graduate               Graduate               Docter                   5          128.0           1                  0                 0               1               Male           0                 19                No                       0                                    7                                      7                                     7                               14.208571                                    0                                         0                                    8                                      9                                     8                               15.127778                                    0                              11.1               0.6       2.02  Graduate
3939     Married           Online             5           9500             Daytime                       1                         118.0               Pakistani                  3               Graduate               Docter                  10          113.5           1                  0                 0               1               Male           0                 20                No                       0                                    7                                      7                                     7                               14.307143                                    0                                         0                                    8                                      8                                     8                               15.012500                                    0                              12.4               0.5       1.79  Graduate
3950     Married               18             1           9085             Daytime                       1                         153.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          138.0           1                  0                 0               1               Male           1                 21                No                       0                                    6                                      7                                     6                               13.500000                                    0                                         0                                    6                                      6                                     3                               15.333333                                    0                               8.9               1.4       3.51   Dropout
3958     Married           Hybrid             4           9500             Daytime                       1                         133.0               Pakistani           Graduate               Graduate               Lawyer                  10          131.1           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      7                                     7                               13.971429                                    0                                         0                                    8                                      8                                     8                               15.750000                                    0                              13.9              -0.3       0.79  Graduate
3961     Married               42             1           9500             Daytime                       1                         168.0               Pakistani           Graduate               Graduate            Home wife                Navy          133.4           1                  0                 0               1               Male           0                 23                No                      20                                   26                                     27                                    26                               15.077778                                    0                                        14                                   17                                     17                                    17                               15.023529                                    0                              15.5               2.8      -4.06  Graduate
3978     Married           Online             1           9853             Daytime                       1                         131.0               Pakistani           Graduate               Graduate               Lawyer                   7          127.9           1                  0                 0               1               Male           1                 18                No                       0                                    7                                      7                                     7                               14.857143                                    0                                         0                                    7                                      7                                     7                               15.142857                                    0                              13.9              -0.3       0.79  Graduate
3987     Married           Online             2           9500             Daytime                       1                         155.0               Pakistani           Graduate               Graduate                    4              Lawyer          140.5           1                  0                 0               1               Male           0                 18                No                       0                                    7                                      7                                     6                               15.250000                                    0                                         0                                    7                                      7                                     6                               15.250000                                    0                               7.6               2.6       0.32  Graduate
4013     Married               51             1           9500             Daytime                       1                         129.0               Pakistani           Graduate               Graduate               Lawyer              Lawyer          137.8           1                  0                 0               1               Male           1                 20                No                       2                                    7                                      7                                     7                               16.131429                                    0                                         0                                    8                                      9                                     8                               15.522222                                    0                              11.1               0.6       2.02  Graduate
4038     Married           Online             3           9085             Daytime                       1                         158.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          153.6           1                  0                 0               1               Male           1                 18                No                       0                                    6                                      7                                     6                               15.666667                                    0                                         0                                    6                                      8                                     6                               15.285714                                    0                               8.9               1.4       3.51  Graduate
4062     Married               53             1           9085             Daytime                      42                         170.0               Pakistani           Graduate               Graduate                    4                   7          170.0           0                  0                 0               1               Male           0                 20                No                       7                                   11                                     13                                    11                               15.692308                                    0                                         4                                    9                                      9                                     9                               15.555556                                    0                               8.9               1.4       3.51  Graduate
4078    Divorced        In-Person             1           9991             Evening                       1                         170.0               Pakistani           Graduate               Graduate                    4                   8          134.7           0                  0                 0               1               Male           0                 33                No                       0                                    5                                      5                                     5                               12.800000                                    0                                         0                                    5                                      6                                     5                               15.333333                                    0                              10.8               1.4       1.74  Graduate
4095     Married           Online             4           9500             Daytime                       1                         135.0               Pakistani           Graduate               Graduate            Home wife                   8          126.3           1                  0                 0               1               Male           1                 19                No                       0                                    7                                      7                                     6                               15.433333                                    0                                         0                                    7                                      7                                     6                               15.433333                                    0                               7.6               2.6       0.32  Graduate
4096           4        In-Person             1           8014             Evening                      19                         133.1               Pakistani           Graduate               Graduate            Home wife        Bussinessman          113.5           0                  0                 0               1               Male           1                 39                No                       0                                    6                                      6                                     6                               13.833333                                    0                                         0                                    6                                      6                                     6                               15.500000                                    0                              11.1               0.6       2.02  Graduate
4108     Married           Hybrid             3           9500             Daytime                       1                         136.0               Pakistani           Graduate               Graduate                    4                   5          126.0           1                  0                 0               1               Male           0                 19                No                       0                                    8                                      8                                     7                               15.110000                                    0                                         0                                    8                                      8                                     7                               15.110000                                    0                              10.8               1.4       1.74  Graduate
4110     Married           Online             1           9500             Daytime                       1                         153.0               Pakistani           Graduate               Graduate            Home wife                   5          138.5           1                  0                 0               1               Male           1                 20                No                       0                                    8                                      8                                     7                               15.798571                                    0                                         0                                    8                                      8                                     7                               15.798571                                    0                              10.8               1.4       1.74  Graduate
4111     Married           Online             3           9500             Daytime                       1                         119.0               Pakistani           Graduate               Graduate            Home wife        Bussinessman          119.4           1                  0                 0               1               Male           0                 20                No                       0                                    7                                      7                                     7                               13.775714                                    0                                         0                                    8                                      8                                     8                               15.600000                                    0                              12.4               0.5       1.79  Graduate
4114     Married           Hybrid             2           9773             Daytime                       1                         130.0               Pakistani      Undergraduate               Graduate             Engineer                   7          126.2           1                  0                 0               1               Male           0                 20                No                       0                                    6                                      6                                     6                               14.333333                                    0                                         0                                    6                                      6                                     6                               15.500000                                    0                              12.4               0.5       1.79  Graduate
4121     Married                7             1           9085             Daytime                      40                         130.0               Pakistani           Graduate               Graduate                    4                Navy          130.0           1                  0                 0               1               Male           0                 22                No                       0                                    6                                      7                                     6                               17.000000                                    0                                         0                                    6                                      7                                     6                               16.285714                                    0                              11.1               0.6       2.02  Graduate
